date,mean_temperature,max_temperature,min_temperature
2012-03-27,22.508333333333336,25.0,20.5
2012-03-28,19.145833333333336,22.7,14.1
2012-03-29,18.81666666666667,25.1,13.0
2012-03-30,21.787499999999998,28.0,17.2
2012-03-31,22.766666666666662,26.5,19.6
2012-04-01,22.004166666666674,26.4,17.9
2012-04-02,23.2375,28.0,18.6
2012-04-03,23.58333333333334,27.6,19.2
2012-04-04,24.308333333333334,29.0,19.5
2012-04-05,23.841666666666665,28.9,20.1
2012-04-06,22.233333333333338,25.8,18.3
2012-04-07,22.870833333333334,26.6,19.3
2012-04-08,24.233333333333334,26.6,22.7
2012-04-09,22.73333333333333,26.2,19.3
2012-04-10,23.370833333333334,26.8,20.2
2012-04-11,24.329166666666662,26.8,22.4
2012-04-12,25.13333333333333,29.8,22.4
2012-04-13,23.549999999999997,27.2,21.4
2012-04-14,23.36666666666667,25.2,21.5
2012-04-15,23.45833333333333,24.9,20.8
2012-04-16,20.84583333333333,25.9,15.8
2012-04-17,21.929166666666664,26.7,18.1
2012-04-18,23.433333333333334,27.6,19.7
2012-04-19,23.57083333333333,28.0,20.0
2012-04-20,23.400000000000002,27.5,20.7
2012-04-21,22.72083333333333,24.8,20.8
2012-04-22,20.57916666666667,22.7,18.1
2012-04-23,20.299999999999997,25.6,17.0
2012-04-24,19.233333333333338,20.1,17.9
2012-04-25,18.299999999999997,20.0,16.8
2012-04-26,18.20416666666667,19.5,16.9
2012-04-27,19.383333333333333,22.8,15.9
2012-04-28,17.566666666666666,19.5,16.4
2012-04-29,19.287499999999998,23.3,16.5
2012-04-30,16.287499999999998,20.2,11.1
2012-05-01,15.5,21.9,8.5
2012-05-02,18.9,22.9,13.8
2012-05-03,19.104166666666668,21.7,16.5
2012-05-04,21.545833333333338,25.6,18.7
2012-05-05,20.741666666666667,25.9,15.9
2012-05-06,20.245833333333334,24.3,16.5
2012-05-07,21.5,26.1,17.3
2012-05-08,21.41666666666666,25.4,18.1
2012-05-09,21.929166666666664,25.7,17.7
2012-05-10,20.808333333333334,25.6,16.5
2012-05-11,22.029166666666665,27.2,17.8
2012-05-12,20.166666666666664,24.2,16.4
2012-05-13,18.087500000000002,20.3,14.7
2012-05-14,16.329166666666662,20.7,12.6
2012-05-15,17.14166666666667,22.3,12.2
2012-05-16,18.408333333333335,22.1,15.1
2012-05-17,17.658333333333335,21.7,15.3
2012-05-18,18.21666666666667,22.5,13.7
2012-05-19,18.629166666666666,22.5,16.2
2012-05-20,18.895833333333332,20.2,18.1
2012-05-21,19.229166666666668,24.2,15.4
2012-05-22,19.804166666666664,23.9,16.1
2012-05-23,19.979166666666668,24.1,15.8
2012-05-24,20.287500000000005,24.1,17.7
2012-05-25,18.55833333333333,20.9,17.4
2012-05-26,20.879166666666663,25.0,17.7
2012-05-27,19.679166666666667,25.0,15.7
2012-05-28,21.9375,27.2,18.3
2012-05-29,23.979166666666668,30.0,19.8
2012-05-30,21.825,25.5,20.1
2012-05-31,18.49166666666667,20.0,16.6
2012-06-01,17.25416666666667,20.7,13.3
2012-06-02,18.57916666666667,24.1,13.7
2012-06-03,21.02228260869565,23.6,19.4
2012-06-04,17.033333333333335,20.1,14.8
2012-06-05,15.170833333333329,16.7,14.3
2012-06-06,14.537500000000001,17.6,11.6
2012-06-07,13.066666666666668,15.8,11.0
2012-06-08,11.65,17.0,6.9
2012-06-09,12.333333333333336,16.8,7.9
2012-06-10,15.424999999999997,18.7,11.6
2012-06-11,17.850000000000005,20.6,16.3
2012-06-12,18.458333333333332,23.1,15.0
2012-06-13,19.74166666666667,24.3,16.6
2012-06-14,19.6375,24.7,15.7
2012-06-15,19.42916666666667,23.6,14.9
2012-06-16,18.183333333333337,24.3,13.4
2012-06-17,18.45,19.5,17.6
2012-06-18,19.525,20.9,18.1
2012-06-19,17.500000000000004,18.9,15.9
2012-06-20,16.258333333333333,16.7,15.5
2012-06-21,16.750000000000004,19.8,13.6
2012-06-22,16.95416666666667,19.1,15.8
2012-06-23,16.216666666666665,19.6,14.0
2012-06-24,17.308333333333334,23.6,11.9
2012-06-25,16.041666666666668,20.5,11.3
2012-06-26,17.345833333333335,21.4,13.4
2012-06-27,18.458333333333332,23.4,14.2
2012-06-28,19.3875,23.1,15.1
2012-06-29,20.687500000000004,26.8,15.9
2012-06-30,21.25833333333333,29.5,17.2
2012-07-01,21.174999999999997,29.0,16.1
2012-07-02,20.820833333333336,29.4,15.7
2012-07-03,19.00833333333333,22.3,16.0
2012-07-04,19.950000000000003,26.1,16.9
2012-07-05,21.183333333333337,27.5,18.0
2012-07-06,19.150000000000002,21.7,16.5
2012-07-07,16.05,18.5,13.2
2012-07-08,13.774999999999999,18.1,9.8
2012-07-09,16.070833333333333,21.1,11.6
2012-07-10,18.616666666666667,20.2,17.4
2012-07-11,15.941666666666668,18.7,13.3
2012-07-12,14.083333333333329,17.7,12.1
2012-07-13,13.40416666666667,19.0,7.8
2012-07-14,14.091666666666667,21.7,8.7
2012-07-15,13.079166666666666,14.7,11.7
2012-07-16,11.320833333333331,12.475000000000001,7.5
2012-07-17,14.094444444444436,14.094444444444441,14.094444444444441
2012-07-18,14.35,17.4,12.6
2012-07-19,13.39583333333333,18.8,9.4
2012-07-20,13.666666666666666,21.4,8.0
2012-07-21,15.808333333333335,24.5,10.6
2012-07-22,15.129166666666668,20.5,10.8
2012-07-23,15.975000000000001,18.6,13.6
2012-07-24,19.049999999999997,23.9,16.7
2012-07-25,13.795833333333333,18.2,11.1
2012-07-26,15.262500000000003,21.4,12.0
2012-07-27,14.012500000000003,16.8,10.6
2012-07-28,16.020833333333332,19.1,13.8
2012-07-29,17.02916666666667,19.3,15.3
2012-07-30,14.316666666666665,15.5,13.1
2012-07-31,14.420833333333334,16.4,13.2
2012-08-01,18.3375,22.5,16.4
2012-08-02,18.900000000000002,21.9,17.3
2012-08-03,18.870833333333334,22.4,17.2
2012-08-04,21.974999999999998,30.8,16.1
2012-08-05,18.925,21.2,16.1
2012-08-06,15.60416666666667,19.8,12.4
2012-08-07,15.658333333333331,21.5,10.8
2012-08-08,17.320833333333333,23.0,12.0
2012-08-09,19.908333333333335,23.4,17.7
2012-08-10,18.924999999999994,22.5,16.5
2012-08-11,18.775000000000002,21.5,16.1
2012-08-12,18.958333333333332,22.0,16.5
2012-08-13,19.575,23.1,15.8
2012-08-14,18.258333333333333,23.6,14.5
2012-08-15,19.420833333333334,20.5,18.4
2012-08-16,20.125000000000004,21.8,18.9
2012-08-17,20.474999999999998,22.5,19.5
2012-08-18,20.591666666666665,22.0,19.6
2012-08-19,20.474999999999994,21.7,19.4
2012-08-20,20.43333333333333,23.4,17.5
2012-08-21,20.10833333333333,23.7,17.5
2012-08-22,20.54583333333333,23.7,17.4
2012-08-23,20.92083333333333,24.5,18.0
2012-08-24,21.36666666666667,24.5,19.2
2012-08-25,20.191666666666663,22.9,16.7
2012-08-26,16.025000000000002,16.9,15.4
2012-08-27,16.699999999999996,18.5,15.7
2012-08-28,15.750000000000002,16.9,14.7
2012-08-29,15.328571428571424,18.6,14.0
2012-08-30,18.03333333333333,21.9,15.3
2012-08-31,18.862499999999997,23.7,15.8
2012-09-01,18.73333333333333,22.7,14.8
2012-09-02,19.320833333333333,23.5,14.9
2012-09-03,19.279166666666665,21.9,17.4
2012-09-04,17.804166666666667,20.7,14.3
2012-09-05,19.829166666666666,23.8,17.6
2012-09-06,19.020833333333332,24.1,14.7
2012-09-07,20.716666666666665,25.9,16.6
2012-09-08,21.424999999999997,24.9,19.7
2012-09-09,20.099999999999998,21.2,19.0
2012-09-10,18.316666666666666,19.2,17.6
2012-09-11,19.816666666666663,22.8,17.9
2012-09-12,19.625000000000004,23.5,15.4
2012-09-13,20.166666666666668,21.9,18.5
2012-09-14,19.545833333333338,23.1,15.7
2012-09-15,21.708333333333332,25.2,19.3
2012-09-16,21.82916666666667,25.5,18.6
2012-09-17,23.108333333333334,31.3,18.0
2012-09-18,23.049999999999997,26.2,20.4
2012-09-19,22.995833333333326,27.4,21.1
2012-09-20,19.708333333333336,23.7,15.3
2012-09-21,16.779166666666665,20.4,14.2
2012-09-22,16.97916666666666,22.7,10.5
2012-09-23,16.8625,21.6,11.9
2012-09-24,20.1875,24.3,16.2
2012-09-25,18.116666666666667,20.8,14.2
2012-09-26,14.129166666666668,17.8,8.5
2012-09-27,15.762500000000001,19.7,12.7
2012-09-28,15.40833333333333,16.400000000000002,12.7
2012-09-29,17.233333333333334,21.0,14.2
2012-09-30,19.41666666666666,21.3,17.6
2012-10-01,18.766666666666666,19.7,18.1
2012-10-02,19.479166666666668,23.4,15.5
2012-10-03,21.133333333333336,23.8,19.2
2012-10-04,21.054166666666664,23.1,19.8
2012-10-05,21.620833333333334,23.5,20.3
2012-10-06,21.629166666666666,23.6,20.3
2012-10-07,22.7,25.7,21.1
2012-10-08,22.508333333333336,26.1,19.2
2012-10-09,22.962500000000006,25.9,21.2
2012-10-10,22.370833333333326,24.1,21.3
2012-10-11,18.379166666666666,21.8,16.9
2012-10-12,18.091666666666665,20.8,16.4
2012-10-13,18.258333333333333,22.1,14.9
2012-10-14,18.991666666666667,22.3,16.0
2012-10-15,20.195833333333336,23.4,17.2
2012-10-16,20.9875,23.9,17.8
2012-10-17,22.3,26.1,18.5
2012-10-18,20.374999999999996,23.4,17.2
2012-10-19,19.987499999999997,22.4,17.4
2012-10-20,21.433333333333334,24.4,19.3
2012-10-21,23.279166666666665,26.7,20.3
2012-10-22,22.7375,26.7,20.7
2012-10-23,23.50833333333333,29.8,20.7
2012-10-24,19.966666666666665,24.7,15.9
2012-10-25,19.93333333333333,21.5,18.5
2012-10-26,19.516666666666662,20.9,17.9
2012-10-27,22.5625,26.1,20.5
2012-10-28,23.829166666666666,27.2,21.0
2012-10-29,24.162499999999998,27.4,22.2
2012-10-30,25.104166666666668,27.6,23.0
2012-10-31,23.450000000000003,26.0,21.5
2012-11-01,21.45416666666667,22.4,20.1
2012-11-02,21.329166666666666,24.6,19.0
2012-11-03,21.916666666666668,25.3,18.9
2012-11-04,23.162499999999994,27.2,19.0
2012-11-05,23.466666666666665,26.9,20.3
2012-11-06,23.341666666666665,26.3,20.1
2012-11-07,23.087500000000002,26.9,19.0
2012-11-08,24.404166666666665,26.5,22.7
2012-11-09,24.462500000000006,26.4,23.4
2012-11-10,24.287499999999994,26.2,23.4
2012-11-11,24.808333333333334,29.4,21.6
2012-11-12,22.979166666666668,24.9,21.0
2012-11-13,20.499999999999996,23.0,18.4
2012-11-14,19.020833333333332,22.5,16.4
2012-11-15,18.533333333333335,21.9,16.4
2012-11-16,20.2625,24.8,17.1
2012-11-17,21.150000000000002,24.2,18.4
2012-11-18,22.054166666666664,25.7,17.9
2012-11-19,23.162499999999998,27.0,19.7
2012-11-20,24.224999999999998,30.0,20.4
2012-11-21,23.495833333333337,26.9,19.2
2012-11-22,24.48946078431372,24.88235294117647,22.0
2012-11-23,25.34348958333334,25.568749999999998,23.5
2012-11-24,24.025980392156868,24.105882352941176,23.4
2012-11-25,22.279166666666665,24.4,20.6
2012-11-26,20.900000000000002,25.3,15.1
2012-11-27,22.63333333333333,26.5,20.5
2012-11-28,23.283333333333317,24.59999999999999,19.4
2012-11-29,24.207291666666666,25.175000000000004,19.6
2012-11-30,24.25,24.6,22.1
2012-12-01,25.807692307692307,25.807692307692307,25.807692307692307
2012-12-02,24.022569444444443,24.058333333333334,23.2
2012-12-03,26.435714285714297,26.435714285714283,26.435714285714283
2012-12-04,25.608333333333334,28.7,22.4
2012-12-05,25.958333333333332,28.7,23.3
2012-12-06,26.82083333333333,30.1,23.8
2012-12-07,29.387500000000003,38.6,24.7
2012-12-08,24.966666666666665,28.3,22.2
2012-12-09,24.887500000000003,29.7,21.2
2012-12-10,26.091666666666665,29.9,23.0
2012-12-11,26.3875,32.2,24.1
2012-12-12,25.295833333333334,27.3,23.6
2012-12-13,24.674999999999997,26.0,22.8
2012-12-14,24.1875,26.0,22.4
2012-12-15,23.55,25.7,21.2
2012-12-16,24.45833333333334,26.8,22.6
2012-12-17,26.887500000000003,32.3,23.9
2012-12-18,26.175,29.8,22.4
2012-12-19,25.814035087719304,26.163157894736845,24.0
2012-12-20,26.570098039215704,27.094117647058823,23.4
2012-12-21,26.50444444444445,26.9,26.486666666666665
2012-12-22,23.845833333333335,25.6,22.4
2012-12-23,24.083333333333332,28.1,19.5
2012-12-24,25.516666666666666,30.5,20.9
2012-12-25,28.191666666666674,31.3,25.3
2012-12-26,29.89583333333333,36.3,24.2
2012-12-27,23.22083333333333,24.6,21.8
2012-12-28,23.658333333333335,28.8,21.1
2012-12-29,23.545833333333338,26.1,22.6
2012-12-30,24.612499999999997,28.8,21.5
2012-12-31,26.066666666666677,28.8,23.8
2013-01-01,25.84583333333333,31.6,22.8
2013-01-02,22.208333333333332,23.9,21.2
2013-01-03,22.63333333333333,25.9,19.9
2013-01-04,22.479166666666668,24.8,20.5
2013-01-05,24.033333333333335,27.1,21.6
2013-01-06,25.062500000000004,28.6,21.1
2013-01-07,26.570833333333336,31.1,21.4
2013-01-08,25.954166666666662,29.0,23.4
2013-01-09,25.233333333333334,27.4,23.0
2013-01-10,24.316666666666666,26.5,20.8
2013-01-11,23.229166666666668,26.5,20.1
2013-01-12,22.979166666666668,26.6,18.9
2013-01-13,24.033333333333335,29.2,18.9
2013-01-14,23.245833333333334,26.8,19.8
2013-01-15,23.674999999999997,27.6,21.1
2013-01-16,24.158333333333335,27.8,20.9
2013-01-17,25.22916666666666,29.2,21.9
2013-01-18,23.84583333333333,27.3,21.7
2013-01-19,23.48333333333333,27.4,19.8
2013-01-20,23.754166666666666,27.0,20.1
2013-01-21,22.841666666666665,26.2,19.8
2013-01-22,23.004166666666674,27.5,19.4
2013-01-23,23.520833333333332,27.2,20.5
2013-01-24,25.558333333333334,30.2,21.1
2013-01-25,27.145833333333332,31.4,23.9
2013-01-26,23.858333333333334,26.5,22.3
2013-01-27,22.787500000000005,25.5,20.2
2013-01-28,24.587499999999995,29.0,19.8
2013-01-29,25.316666666666666,28.7,21.8
2013-01-30,25.224999999999994,28.9,20.6
2013-01-31,25.59583333333333,29.4,22.0
2013-02-01,26.85416666666666,30.2,24.0
2013-02-02,27.362499999999997,33.0,23.4
2013-02-03,23.90416666666667,26.5,22.0
2013-02-04,22.837500000000002,25.7,19.4
2013-02-05,22.291666666666668,26.1,19.2
2013-02-06,22.00833333333334,24.6,19.5
2013-02-07,22.35416666666667,25.3,19.3
2013-02-08,21.837500000000002,23.4,19.8
2013-02-09,23.96666666666667,28.1,21.4
2013-02-10,24.791666666666668,28.5,22.3
2013-02-11,26.470833333333335,32.1,21.8
2013-02-12,25.437500000000004,28.3,23.0
2013-02-13,27.00833333333334,32.2,23.1
2013-02-14,26.191666666666663,30.6,22.2
2013-02-15,25.42916666666667,30.3,22.9
2013-02-16,25.229166666666668,30.6,22.0
2013-02-17,26.929166666666678,32.6,23.2
2013-02-18,27.412499999999994,32.0,24.7
2013-02-19,26.058333333333334,30.0,23.0
2013-02-20,27.420833333333338,31.8,24.3
2013-02-21,28.141666666666666,31.6,25.3
2013-02-22,26.07083333333334,28.2,24.1
2013-02-23,23.933333333333334,26.8,21.0
2013-02-24,24.76666666666667,30.2,19.9
2013-02-25,26.591666666666665,32.2,22.7
2013-02-26,24.020833333333332,26.5,22.6
2013-02-27,23.437499999999996,26.0,21.5
2013-02-28,23.683333333333326,27.5,20.7
2013-03-01,25.304166666666664,28.5,21.5
2013-03-02,25.845833333333335,28.7,22.9
2013-03-03,26.64583333333334,30.6,23.0
2013-03-04,24.73333333333333,29.4,22.6
2013-03-05,20.7125,23.0,18.7
2013-03-06,21.145833333333332,25.0,18.7
2013-03-07,23.254166666666663,27.2,20.9
2013-03-08,24.958333333333332,29.0,22.7
2013-03-09,23.708333333333332,26.4,22.2
2013-03-10,25.858333333333334,29.3,23.1
2013-03-11,25.262500000000003,28.2,21.7
2013-03-12,26.204166666666666,30.3,23.0
2013-03-13,23.808333333333337,26.1,22.4
2013-03-14,22.837500000000002,24.5,21.0
2013-03-15,20.375,21.9,18.8
2013-03-16,21.96666666666667,24.9,20.4
2013-03-17,22.099999999999998,23.5,21.0
2013-03-18,19.729166666666668,23.6,16.8
2013-03-19,19.55416666666667,21.8,18.2
2013-03-20,20.791666666666668,22.8,19.6
2013-03-21,24.633333333333326,27.9,22.0
2013-03-22,22.76666666666667,27.3,18.1
2013-03-23,22.662499999999994,25.9,18.6
2013-03-24,21.195833333333333,23.6,18.4
2013-03-25,20.8625,25.3,17.3
2013-03-26,23.450000000000003,28.1,19.9
2013-03-27,21.419047619047618,25.8,16.7
2013-03-28,23.8888888888889,23.888888888888886,23.888888888888886
2013-03-29,21.63333333333333,25.7,17.3
2013-03-30,21.958333333333332,25.4,19.2
2013-03-31,23.287499999999998,27.4,20.2
2013-04-01,24.42916666666667,29.7,20.1
2013-04-02,23.483333333333334,24.6,22.2
2013-04-03,23.1125,26.3,21.3
2013-04-04,24.575000000000003,27.6,22.5
2013-04-05,25.8,30.7,22.6
2013-04-06,23.487499999999997,29.1,16.8
2013-04-07,22.0,27.9,17.0
2013-04-08,22.995833333333334,27.3,20.1
2013-04-09,22.59166666666667,27.3,18.5
2013-04-10,21.2,25.4,19.3
2013-04-11,23.13333333333333,26.1,19.6
2013-04-12,24.929166666666664,26.6,23.8
2013-04-13,22.025000000000002,23.7,19.4
2013-04-14,17.845833333333335,21.7,12.9
2013-04-15,18.3625,25.1,12.6
2013-04-16,19.158333333333335,23.0,14.8
2013-04-17,19.33333333333333,24.7,13.4
2013-04-18,20.083333333333332,25.0,15.4
2013-04-19,20.2625,24.3,16.0
2013-04-20,19.387500000000003,24.8,13.5
2013-04-21,20.120833333333334,24.4,15.1
2013-04-22,21.19166666666667,25.8,17.9
2013-04-23,20.441666666666666,25.4,16.0
2013-04-24,21.883333333333336,25.6,19.0
2013-04-25,22.03333333333333,25.9,19.6
2013-04-26,22.36666666666667,27.8,17.0
2013-04-27,21.733333333333334,26.2,16.9
2013-04-28,22.337500000000002,26.0,17.6
2013-04-29,22.004166666666666,25.6,18.1
2013-04-30,22.299999999999997,28.7,17.6
2013-05-01,22.645833333333332,25.0,21.2
2013-05-02,24.208333333333332,28.1,21.5
2013-05-03,23.825000000000003,27.0,20.7
2013-05-04,23.783333333333335,27.4,20.9
2013-05-05,20.1,22.0,17.2
2013-05-06,18.55833333333333,23.3,15.0
2013-05-07,17.50416666666667,24.3,12.8
2013-05-08,14.620833333333332,21.3,8.4
2013-05-09,14.253804347826097,15.686956521739134,9.8
2013-05-10,15.36539855072463,17.004347826086956,10.3
2013-05-11,20.674999999999994,25.5,16.4
2013-05-12,21.29166666666667,25.6,17.8
2013-05-13,21.270833333333332,24.9,18.4
2013-05-14,23.325000000000006,26.6,21.4
2013-05-15,22.924999999999997,26.4,19.1
2013-05-16,18.89166666666667,26.5,15.4
2013-05-17,15.383333333333335,19.4,11.7
2013-05-18,17.220833333333335,19.7,15.3
2013-05-19,18.954166666666666,22.2,16.7
2013-05-20,19.5125,21.9,18.0
2013-05-21,19.1125,21.9,16.6
2013-05-22,18.616666666666664,19.3,17.8
2013-05-23,17.933333333333334,21.4,16.0
2013-05-24,18.083333333333332,22.0,14.3
2013-05-25,17.658333333333335,21.4,14.0
2013-05-26,18.7625,22.6,14.8
2013-05-27,19.195833333333336,23.6,16.2
2013-05-28,17.979166666666668,21.5,14.5
2013-05-29,20.96666666666667,25.5,17.3
2013-05-30,18.379166666666666,22.2,14.2
2013-05-31,15.203260869565211,16.9,11.7
2013-06-01,19.299999999999997,24.6,15.1
2013-06-02,18.766666666666662,21.7,16.7
2013-06-03,18.770833333333336,22.5,15.6
2013-06-04,18.666666666666668,23.4,14.5
2013-06-05,17.425,23.5,11.4
2013-06-06,19.370833333333334,26.1,14.5
2013-06-07,18.475,21.1,16.3
2013-06-08,18.379166666666663,20.9,15.5
2013-06-09,18.237499999999997,22.9,14.0
2013-06-10,18.900000000000002,23.0,15.7
2013-06-11,18.124999999999996,21.9,14.9
2013-06-12,19.383333333333333,23.0,17.7
2013-06-13,20.033333333333335,23.2,17.6
2013-06-14,18.537500000000005,22.1,14.7
2013-06-15,18.166666666666664,18.9,17.1
2013-06-16,17.325,20.3,15.4
2013-06-17,18.658333333333328,21.7,16.8
2013-06-18,19.166666666666668,22.3,16.8
2013-06-19,18.8125,21.2,17.6
2013-06-20,17.275000000000002,18.3,16.0
2013-06-21,17.162500000000005,20.0,15.2
2013-06-22,18.67083333333333,22.0,15.2
2013-06-23,14.4375,20.0,10.2
2013-06-24,15.454166666666664,17.2,14.1
2013-06-25,18.65795454545455,20.0,17.4
2013-06-26,17.908333333333335,19.3,15.8
2013-06-27,15.812499999999998,16.7,15.3
2013-06-28,17.708333333333336,21.4,15.1
2013-06-29,18.870833333333326,22.4,16.4
2013-06-30,16.516666666666662,18.4,15.2
2013-07-01,15.516666666666667,18.1,14.0
2013-07-02,14.045833333333334,18.4,9.5
2013-07-03,16.437500000000004,20.6,12.0
2013-07-04,19.54583333333333,22.4,17.9
2013-07-05,18.999999999999996,23.0,15.1
2013-07-06,20.533333333333335,28.5,16.3
2013-07-07,18.791666666666668,22.8,15.8
2013-07-08,15.737499999999999,17.8,14.1
2013-07-09,15.941666666666668,17.4,14.6
2013-07-10,18.937499999999996,22.2,17.0
2013-07-11,18.78333333333333,24.0,15.0
2013-07-12,19.704166666666662,24.4,16.0
2013-07-13,18.65,24.9,14.3
2013-07-14,19.670833333333334,24.5,16.9
2013-07-15,16.1875,18.6,13.7
2013-07-16,14.420833333333333,18.8,10.1
2013-07-17,15.320833333333335,23.4,9.4
2013-07-18,19.45,30.6,12.7
2013-07-19,13.750000000000005,18.8,11.8
2013-07-20,14.183333333333337,17.5,11.5
2013-07-21,14.42173913043478,15.9,12.6
2013-07-22,11.52735507246377,13.2,9.6
2013-07-23,8.47083333333333,8.545454545454545,7.1
2013-07-24,7.869318181818183,8.559090909090909,4.1
2013-07-25,11.774999999999999,16.1,8.7
2013-07-26,13.291666666666664,18.4,8.3
2013-07-27,12.399818840579707,13.443478260869563,7.9
2013-07-28,13.616666666666667,19.8,8.1
2013-07-29,14.058333333333332,21.3,8.3
2013-07-30,13.820833333333333,19.0,9.1
2013-07-31,14.774818840579714,15.5,12.1
2013-08-01,18.591666666666665,26.3,13.4
2013-08-02,20.8,29.5,15.1
2013-08-03,17.8375,20.0,16.7
2013-08-04,16.391666666666666,21.0,14.1
2013-08-05,14.787500000000003,18.6,10.5
2013-08-06,17.525000000000002,20.9,15.9
2013-08-07,17.54583333333333,22.4,13.8
2013-08-08,18.4375,20.9,17.4
2013-08-09,17.645833333333332,20.0,16.3
2013-08-10,14.979166666666664,16.5,13.7
2013-08-11,15.516666666666666,17.9,13.9
2013-08-12,14.629166666666665,20.3,9.7
2013-08-13,14.579166666666666,18.6,11.9
2013-08-14,13.362499999999999,17.6,10.9
2013-08-15,14.454166666666667,17.8,11.3
2013-08-16,13.529166666666669,20.0,7.8
2013-08-17,15.75,17.7,13.8
2013-08-18,15.991666666666667,19.7,12.1
2013-08-19,17.029166666666665,19.7,14.9
2013-08-20,19.233333333333334,22.3,16.5
2013-08-21,19.216666666666665,22.4,17.1
2013-08-22,20.233333333333334,28.6,15.5
2013-08-23,16.720833333333335,20.8,12.6
2013-08-24,13.324999999999998,15.2,11.7
2013-08-25,16.041666666666668,18.1,14.6
2013-08-26,14.308333333333332,15.8,13.4
2013-08-27,12.99583333333333,16.2,10.5
2013-08-28,13.025000000000004,17.6,8.1
2013-08-29,14.258333333333335,20.4,8.7
2013-08-30,16.6125,22.0,11.8
2013-08-31,16.979166666666668,20.3,14.4
2013-09-01,17.570833333333336,23.8,14.8
2013-09-02,20.55,26.6,14.8
2013-09-03,19.354166666666668,22.5,17.5
2013-09-04,14.774999999999999,17.3,13.6
2013-09-05,16.258333333333336,20.8,13.4
2013-09-06,18.916666666666664,22.0,16.4
2013-09-07,19.754166666666666,22.6,18.1
2013-09-08,19.587500000000002,23.8,16.3
2013-09-09,19.85416666666666,24.2,16.1
2013-09-10,18.379166666666663,21.4,16.9
2013-09-11,20.158333333333335,24.9,16.0
2013-09-12,21.291666666666668,24.6,19.5
2013-09-13,20.075,22.8,18.2
2013-09-14,20.458333333333332,26.3,16.8
2013-09-15,22.237499999999997,27.9,17.2
2013-09-16,20.42083333333333,22.5,19.6
2013-09-17,18.508333333333333,20.1,17.0
2013-09-18,15.316666666666668,17.5,12.0
2013-09-19,14.700000000000001,16.6,13.1
2013-09-20,16.275000000000002,18.6,14.5
2013-09-21,19.212500000000002,20.6,18.4
2013-09-22,16.912499999999998,18.0,16.3
2013-09-23,18.200000000000006,20.8,16.4
2013-09-24,18.1125,22.5,16.4
2013-09-25,17.033333333333335,20.1,14.9
2013-09-26,16.17083333333333,20.7,11.0
2013-09-27,16.191666666666666,21.3,11.0
2013-09-28,15.833333333333336,19.3,12.8
2013-09-29,17.250000000000004,21.6,14.0
2013-09-30,19.749999999999996,23.2,15.9
2013-10-01,19.324999999999996,21.5,18.1
2013-10-02,19.583333333333336,22.9,16.3
2013-10-03,19.145833333333332,20.0,18.0
2013-10-04,20.766666666666666,25.8,18.2
2013-10-05,19.470833333333335,21.9,15.3
2013-10-06,18.312499999999996,21.2,13.7
2013-10-07,18.245833333333334,21.5,13.8
2013-10-08,18.116666666666664,23.3,12.5
2013-10-09,19.304166666666664,23.0,16.2
2013-10-10,21.029166666666665,23.6,18.6
2013-10-11,21.162499999999998,24.3,18.7
2013-10-12,21.666666666666668,24.3,19.6
2013-10-13,21.92916666666667,24.2,20.8
2013-10-14,22.208333333333332,26.3,19.1
2013-10-15,21.75,23.7,20.2
2013-10-16,20.412500000000005,21.8,18.8
2013-10-17,19.508333333333333,21.1,18.0
2013-10-18,19.0125,21.7,17.0
2013-10-19,21.387500000000003,26.1,17.1
2013-10-20,21.737499999999997,26.3,18.0
2013-10-21,23.762499999999992,28.2,21.4
2013-10-22,21.350000000000005,22.9,20.2
2013-10-23,20.64166666666667,24.0,17.8
2013-10-24,22.07083333333333,23.4,20.6
2013-10-25,20.150000000000002,21.8,18.5
2013-10-26,19.291666666666668,21.8,17.5
2013-10-27,21.458333333333332,23.4,20.2
2013-10-28,19.424999999999994,22.7,15.2
2013-10-29,18.791666666666664,23.4,13.4
2013-10-30,20.35,24.5,16.8
2013-10-31,21.662500000000005,24.5,18.6
2013-11-01,22.087500000000002,24.2,19.9
2013-11-02,21.779166666666665,23.2,20.0
2013-11-03,21.395833333333332,23.2,20.3
2013-11-04,20.375,22.3,19.1
2013-11-05,18.662499999999998,22.4,12.8
2013-11-06,19.995833333333334,23.2,16.0
2013-11-07,19.945833333333333,23.3,16.7
2013-11-08,21.57083333333333,25.9,18.2
2013-11-09,23.295833333333338,26.8,20.4
2013-11-10,23.083333333333332,25.1,21.4
2013-11-11,23.566666666666674,25.6,22.9
2013-11-12,25.266666666666666,31.8,21.9
2013-11-13,22.879166666666666,28.7,17.5
2013-11-14,22.316666666666666,26.9,17.0
2013-11-15,22.987499999999997,26.0,19.7
2013-11-16,21.816666666666674,23.8,19.6
2013-11-17,20.050000000000004,24.9,14.3
2013-11-18,21.98333333333333,24.5,19.2
2013-11-19,23.53750000000001,27.0,21.3
2013-11-20,24.370833333333337,27.3,23.0
2013-11-21,24.820833333333336,30.1,22.9
2013-11-22,21.97083333333333,23.5,20.4
2013-11-23,20.691666666666666,23.3,17.3
2013-11-24,20.374999999999996,23.5,17.9
2013-11-25,21.89166666666667,25.7,19.8
2013-11-26,23.82083333333334,26.9,21.1
2013-11-27,23.066666666666666,26.4,20.5
2013-11-28,24.116666666666664,28.7,21.6
2013-11-29,21.108333333333338,23.1,19.3
