data;temperatura
2020/01/01;26,3
2020/01/01;26,5
2020/01/01;26,2
2020/01/01;26,2
2020/01/01;25,4
2020/01/01;25,4
2020/01/01;25,7
2020/01/01;25,6
2020/01/01;25,7
2020/01/01;25,7
2020/01/01;25,9
2020/01/01;26,3
2020/01/01;27,3
2020/01/01;29,7
2020/01/01;30
2020/01/01;32,4
2020/01/01;31,8
2020/01/01;27,9
2020/01/01;27,3
2020/01/01;25,6
2020/01/01;26,6
2020/01/01;25,6
2020/01/01;24,9
2020/01/01;24,5
2020/01/02;24,1
2020/01/02;24,3
2020/01/02;25,1
2020/01/02;24,4
2020/01/02;23,4
2020/01/02;23,5
2020/01/02;23,7
2020/01/02;23,9
2020/01/02;23,6
2020/01/02;24,1
2020/01/02;24,4
2020/01/02;24,8
2020/01/02;25,4
2020/01/02;25,5
2020/01/02;26,4
2020/01/02;26,2
2020/01/02;28,7
2020/01/02;25,9
2020/01/02;27,2
2020/01/02;25,7
2020/01/02;25,4
2020/01/02;24,7
2020/01/02;24
2020/01/02;23,7
2020/01/03;23,3
2020/01/03;23,3
2020/01/03;23,3
2020/01/03;23,6
2020/01/03;22,7
2020/01/03;22,1
2020/01/03;22
2020/01/03;22,4
2020/01/03;22,5
2020/01/03;22,5
2020/01/03;24,1
2020/01/03;23,9
2020/01/03;24,7
2020/01/03;24
2020/01/03;24,5
2020/01/03;25,9
2020/01/03;25,8
2020/01/03;25,9
2020/01/03;26,3
2020/01/03;25,1
2020/01/03;23,8
2020/01/03;23,8
2020/01/03;22,5
2020/01/03;23,6
2020/01/04;23,3
2020/01/04;23,8
2020/01/04;24,1
2020/01/04;24
2020/01/04;24
2020/01/04;23,6
2020/01/04;23
2020/01/04;23,2
2020/01/04;23,2
2020/01/04;23,4
2020/01/04;24,3
2020/01/04;24,6
2020/01/04;24,8
2020/01/04;25,6
2020/01/04;25,9
2020/01/04;25,7
2020/01/04;24,9
2020/01/04;26,3
2020/01/04;25,7
2020/01/04;25,7
2020/01/04;25,7
2020/01/04;24,4
2020/01/04;23,6
2020/01/04;24,3
2020/01/05;24,3
2020/01/05;22,8
2020/01/05;21,6
2020/01/05;21,5
2020/01/05;21,3
2020/01/05;21,1
2020/01/05;21
2020/01/05;20,9
2020/01/05;20,6
2020/01/05;20,6
2020/01/05;22,9
2020/01/05;24,4
2020/01/05;25,2
2020/01/05;26
2020/01/05;26
2020/01/05;26,6
2020/01/05;26,9
2020/01/05;29,6
2020/01/05;27,5
2020/01/05;27,3
2020/01/05;27,4
2020/01/05;26,5
2020/01/05;25,7
2020/01/05;25,4
2020/01/06;25,1
2020/01/06;24,4
2020/01/06;24,1
2020/01/06;23,2
2020/01/06;22,6
2020/01/06;22,1
2020/01/06;22
2020/01/06;21,8
2020/01/06;21,6
2020/01/06;21,9
2020/01/06;22,9
2020/01/06;24,4
2020/01/06;25,8
2020/01/06;28,3
2020/01/06;29,2
2020/01/06;30,3
2020/01/06;30,7
2020/01/06;30,3
2020/01/06;30,7
2020/01/06;29,4
2020/01/06;28,5
2020/01/06;27,8
2020/01/06;26,8
2020/01/06;26,7
2020/01/07;26,2
2020/01/07;25,5
2020/01/07;25,8
2020/01/07;25,4
2020/01/07;25
2020/01/07;24,1
2020/01/07;23,9
2020/01/07;23,4
2020/01/07;23,4
2020/01/07;24,3
2020/01/07;26,8
2020/01/07;28,9
2020/01/07;29,4
2020/01/07;31
2020/01/07;32,2
2020/01/07;33,3
2020/01/07;31,9
2020/01/07;27,7
2020/01/07;26,4
2020/01/07;27,3
2020/01/07;26,6
2020/01/07;26,7
2020/01/07;26,5
2020/01/07;25,3
2020/01/08;24,8
2020/01/08;24,9
2020/01/08;24,8
2020/01/08;25
2020/01/08;25,2
2020/01/08;24,4
2020/01/08;24,5
2020/01/08;24,8
2020/01/08;24,7
2020/01/08;23,9
2020/01/08;24,4
2020/01/08;24
2020/01/08;24,9
2020/01/08;25,5
2020/01/08;25,8
2020/01/08;26,5
2020/01/08;26,8
2020/01/08;28,3
2020/01/08;28,4
2020/01/08;28,2
2020/01/08;26,7
2020/01/08;25,7
2020/01/08;25,7
2020/01/08;25,1
2020/01/09;25,2
2020/01/09;25,4
2020/01/09;25,6
2020/01/09;25,3
2020/01/09;24,4
2020/01/09;24,2
2020/01/09;24,4
2020/01/09;24,2
2020/01/09;23,6
2020/01/09;23,7
2020/01/09;26,3
2020/01/09;27,5
2020/01/09;28,4
2020/01/09;30,4
2020/01/09;31,4
2020/01/09;32,2
2020/01/09;32,4
2020/01/09;31,8
2020/01/09;29,8
2020/01/09;29,5
2020/01/09;28,8
2020/01/09;28,3
2020/01/09;27,8
2020/01/09;27,4
2020/01/10;27,3
2020/01/10;27,2
2020/01/10;26,8
2020/01/10;25,9
2020/01/10;25,8
2020/01/10;25,7
2020/01/10;25,5
2020/01/10;25,8
2020/01/10;25,7
2020/01/10;25,8
2020/01/10;26,3
2020/01/10;27,4
2020/01/10;29,5
2020/01/10;29,5
2020/01/10;29,9
2020/01/10;29,6
2020/01/10;30,4
2020/01/10;30,6
2020/01/10;30,1
2020/01/10;30,6
2020/01/10;29
2020/01/10;28,2
2020/01/10;27,9
2020/01/10;27,9
2020/01/11;27,6
2020/01/11;27,2
2020/01/11;26,7
2020/01/11;24,6
2020/01/11;23,9
2020/01/11;23,5
2020/01/11;24
2020/01/11;23,3
2020/01/11;24,1
2020/01/11;23,9
2020/01/11;24,7
2020/01/11;26,5
2020/01/11;28,7
2020/01/11;28,7
2020/01/11;28,7
2020/01/11;29,3
2020/01/11;29,9
2020/01/11;28,7
2020/01/11;27,8
2020/01/11;26,6
2020/01/11;26,3
2020/01/11;26,7
2020/01/11;26,9
2020/01/11;27,1
2020/01/12;27
2020/01/12;26,2
2020/01/12;25,5
2020/01/12;23,8
2020/01/12;23,9
2020/01/12;23,2
2020/01/12;22,8
2020/01/12;22,6
2020/01/12;22
2020/01/12;21,8
2020/01/12;25,4
2020/01/12;27
2020/01/12;27,2
2020/01/12;28,5
2020/01/12;28,8
2020/01/12;29,6
2020/01/12;29,4
2020/01/12;29,3
2020/01/12;29
2020/01/12;28,8
2020/01/12;28,1
2020/01/12;27,1
2020/01/12;26,3
2020/01/12;25,9
2020/01/13;25,8
2020/01/13;25,4
2020/01/13;25,3
2020/01/13;24,6
2020/01/13;22,5
2020/01/13;21,4
2020/01/13;20,6
2020/01/13;20,2
2020/01/13;20,1
2020/01/13;19,8
2020/01/13;22,2
2020/01/13;24,6
2020/01/13;25,6
2020/01/13;26,4
2020/01/13;27,9
2020/01/13;28,8
2020/01/13;29,5
2020/01/13;28,6
2020/01/13;28,3
2020/01/13;28,5
2020/01/13;26,9
2020/01/13;26,6
2020/01/13;25,9
2020/01/13;25,4
2020/01/14;25,2
2020/01/14;25
2020/01/14;25,1
2020/01/14;25
2020/01/14;24,8
2020/01/14;24,8
2020/01/14;24,5
2020/01/14;23,8
2020/01/14;23,1
2020/01/14;23
2020/01/14;23,2
2020/01/14;25,4
2020/01/14;27,1
2020/01/14;28,7
2020/01/14;28,8
2020/01/14;29,4
2020/01/14;29,6
2020/01/14;29,9
2020/01/14;29,8
2020/01/14;29,9
2020/01/14;28,6
2020/01/14;27,5
2020/01/14;26,8
2020/01/14;26,6
2020/01/15;26,4
2020/01/15;25
2020/01/15;25
2020/01/15;24,2
2020/01/15;23,6
2020/01/15;23,2
2020/01/15;22,9
2020/01/15;22,6
2020/01/15;22,4
2020/01/15;23,1
2020/01/15;25,6
2020/01/15;27,2
2020/01/15;28,1
2020/01/15;29,7
2020/01/15;30
2020/01/15;30,5
2020/01/15;30,9
2020/01/15;30,5
2020/01/15;29,5
2020/01/15;29,4
2020/01/15;28,4
2020/01/15;27,5
2020/01/15;27,4
2020/01/15;27,3
2020/01/16;27,2
2020/01/16;25,8
2020/01/16;26,1
2020/01/16;26,2
2020/01/16;26
2020/01/16;26,3
2020/01/16;26,1
2020/01/16;25,7
2020/01/16;26
2020/01/16;25,1
2020/01/16;25,2
2020/01/16;26,5
2020/01/16;28
2020/01/16;26,4
2020/01/16;26
2020/01/16;27,2
2020/01/16;25,6
2020/01/16;24,9
2020/01/16;24,9
2020/01/16;23,9
2020/01/16;23,9
2020/01/16;24
2020/01/16;23,5
2020/01/16;23,3
2020/01/17;23,1
2020/01/17;23
2020/01/17;22,6
2020/01/17;22
2020/01/17;21,3
2020/01/17;20,9
2020/01/17;20,5
2020/01/17;20,3
2020/01/17;20,4
2020/01/17;20,2
2020/01/17;21,1
2020/01/17;22,7
2020/01/17;23,5
2020/01/17;24,9
2020/01/17;24,5
2020/01/17;24,7
2020/01/17;25,6
2020/01/17;25,1
2020/01/17;24,3
2020/01/17;24,3
2020/01/17;23,3
2020/01/17;22,8
2020/01/17;22,8
2020/01/17;22,7
2020/01/18;22,6
2020/01/18;22,7
2020/01/18;22,2
2020/01/18;21,7
2020/01/18;21,3
2020/01/18;21
2020/01/18;20,8
2020/01/18;19,6
2020/01/18;19
2020/01/18;19,3
2020/01/18;20,2
2020/01/18;20,8
2020/01/18;23,3
2020/01/18;24,2
2020/01/18;25,9
2020/01/18;25,2
2020/01/18;25,6
2020/01/18;26,4
2020/01/18;26,3
2020/01/18;26,3
2020/01/18;25,5
2020/01/18;25,1
2020/01/18;24,7
2020/01/18;24,5
2020/01/19;24,4
2020/01/19;23,3
2020/01/19;23,2
2020/01/19;23,2
2020/01/19;23,1
2020/01/19;22,6
2020/01/19;21,9
2020/01/19;21,7
2020/01/19;21,7
2020/01/19;21,5
2020/01/19;22,8
2020/01/19;24,2
2020/01/19;26,6
2020/01/19;26,4
2020/01/19;27
2020/01/19;28,6
2020/01/19;28,4
2020/01/19;28,1
2020/01/19;28,4
2020/01/19;27,5
2020/01/19;27,1
2020/01/19;25,7
2020/01/19;25,2
2020/01/19;24,9
2020/01/20;24,6
2020/01/20;24,5
2020/01/20;24,4
2020/01/20;24,4
2020/01/20;23,5
2020/01/20;22,8
2020/01/20;23,4
2020/01/20;22,8
2020/01/20;21,5
2020/01/20;22,2
2020/01/20;24,1
2020/01/20;25,4
2020/01/20;26,8
2020/01/20;27,9
2020/01/20;28
2020/01/20;29,5
2020/01/20;30
2020/01/20;29,9
2020/01/20;29,1
2020/01/20;28,7
2020/01/20;27,6
2020/01/20;26,9
2020/01/20;26,1
2020/01/20;25,8
2020/01/21;25,6
2020/01/21;25,5
2020/01/21;25,5
2020/01/21;25,3
2020/01/21;25,1
2020/01/21;24,9
2020/01/21;24,8
2020/01/21;24,8
2020/01/21;24,6
2020/01/21;24,3
2020/01/21;24,7
2020/01/21;25,2
2020/01/21;26,4
2020/01/21;27
2020/01/21;27,7
2020/01/21;28
2020/01/21;28,3
2020/01/21;28,7
2020/01/21;28,7
2020/01/21;27,8
2020/01/21;26,5
2020/01/21;26,2
2020/01/21;25,8
2020/01/21;25,5
2020/01/22;25,3
2020/01/22;25,2
2020/01/22;24,5
2020/01/22;24,1
2020/01/22;23,4
2020/01/22;22,8
2020/01/22;22,2
2020/01/22;22,4
2020/01/22;21,9
2020/01/22;21,7
2020/01/22;21,8
2020/01/22;22,2
2020/01/22;23,1
2020/01/22;23,3
2020/01/22;23,4
2020/01/22;24,6
2020/01/22;24,9
2020/01/22;25
2020/01/22;22,3
2020/01/22;21,8
2020/01/22;21
2020/01/22;21,1
2020/01/22;21
2020/01/22;21
2020/01/23;20,5
2020/01/23;20,5
2020/01/23;20,6
2020/01/23;20,4
2020/01/23;20,5
2020/01/23;20,9
2020/01/23;20,1
2020/01/23;20,1
2020/01/23;20,3
2020/01/23;20,3
2020/01/23;20,1
2020/01/23;20,5
2020/01/23;21,6
2020/01/23;22,2
2020/01/23;22,5
2020/01/23;22,5
2020/01/23;21,3
2020/01/23;21
2020/01/23;22,2
2020/01/23;22
2020/01/23;23,6
2020/01/23;22,6
2020/01/23;23,2
2020/01/23;22,8
2020/01/24;22,3
2020/01/24;21,8
2020/01/24;21,9
2020/01/24;22,3
2020/01/24;19,9
2020/01/24;21,2
2020/01/24;20,3
2020/01/24;20,3
2020/01/24;20,2
2020/01/24;19,6
2020/01/24;20,7
2020/01/24;21,6
2020/01/24;22,9
2020/01/24;24,8
2020/01/24;24,4
2020/01/24;24,9
2020/01/24;26,1
2020/01/24;26,3
2020/01/24;26,3
2020/01/24;26
2020/01/24;25,5
2020/01/24;24,7
2020/01/24;24
2020/01/24;23,7
2020/01/25;23,5
2020/01/25;23,2
2020/01/25;23,4
2020/01/25;21
2020/01/25;20,3
2020/01/25;19,6
2020/01/25;19
2020/01/25;18,4
2020/01/25;17,2
2020/01/25;17,8
2020/01/25;20,6
2020/01/25;23,6
2020/01/25;25,8
2020/01/25;26,1
2020/01/25;26,5
2020/01/25;27,4
2020/01/25;27,7
2020/01/25;28,4
2020/01/25;28,2
2020/01/25;28,5
2020/01/25;27,8
2020/01/25;27
2020/01/25;25,9
2020/01/25;25,3
2020/01/26;24,7
2020/01/26;22,7
2020/01/26;21,9
2020/01/26;21,4
2020/01/26;21,4
2020/01/26;20,5
2020/01/26;20,5
2020/01/26;20,2
2020/01/26;21,1
2020/01/26;21,3
2020/01/26;23,4
2020/01/26;25,5
2020/01/26;26,7
2020/01/26;28,6
2020/01/26;29,6
2020/01/26;30
2020/01/26;30,9
2020/01/26;30,4
2020/01/26;29,4
2020/01/26;28,9
2020/01/26;28,1
2020/01/26;27,5
2020/01/26;26,5
2020/01/26;26,1
2020/01/27;25,7
2020/01/27;25,5
2020/01/27;24,8
2020/01/27;23,6
2020/01/27;23,4
2020/01/27;22,8
2020/01/27;23,6
2020/01/27;23
2020/01/27;22,5
2020/01/27;22,9
2020/01/27;23,5
2020/01/27;26,3
2020/01/27;27,3
2020/01/27;28,9
2020/01/27;29,9
2020/01/27;30,4
2020/01/27;30
2020/01/27;29,7
2020/01/27;29,8
2020/01/27;28
2020/01/27;25
2020/01/27;24,4
2020/01/27;25,3
2020/01/27;24,2
2020/01/28;23,4
2020/01/28;24,2
2020/01/28;23,5
2020/01/28;22,8
2020/01/28;22,5
2020/01/28;22,1
2020/01/28;22
2020/01/28;21,8
2020/01/28;21,7
2020/01/28;21,7
2020/01/28;22,5
2020/01/28;24,7
2020/01/28;26
2020/01/28;27,3
2020/01/28;26,9
2020/01/28;27,8
2020/01/28;28
2020/01/28;27,1
2020/01/28;27,8
2020/01/28;27,1
2020/01/28;26,4
2020/01/28;26
2020/01/28;25,8
2020/01/28;25,5
2020/01/29;25,3
2020/01/29;24,9
2020/01/29;24,9
2020/01/29;24,4
2020/01/29;23,9
2020/01/29;23,8
2020/01/29;23,3
2020/01/29;23
2020/01/29;23
2020/01/29;23,1
2020/01/29;23,6
2020/01/29;26,4
2020/01/29;26,8
2020/01/29;27,9
2020/01/29;28,2
2020/01/29;28
2020/01/29;26,5
2020/01/29;24,7
2020/01/29;25
2020/01/29;25,4
2020/01/29;25,4
2020/01/29;24,9
2020/01/29;24,1
2020/01/29;24
2020/01/30;24,2
2020/01/30;24,6
2020/01/30;24,2
2020/01/30;24,8
2020/01/30;24
2020/01/30;23,6
2020/01/30;23,5
2020/01/30;23,9
2020/01/30;23,5
2020/01/30;23,2
2020/01/30;23,6
2020/01/30;25,3
2020/01/30;26,1
2020/01/30;28,2
2020/01/30;30,6
2020/01/30;31,2
2020/01/30;31,5
2020/01/30;30,4
2020/01/30;29,5
2020/01/30;28
2020/01/30;25,4
2020/01/30;24,7
2020/01/30;24,9
2020/01/30;25,2
2020/01/31;25,2
2020/01/31;24,4
2020/01/31;24,1
2020/01/31;24,2
2020/01/31;24,1
2020/01/31;23,5
2020/01/31;23,1
2020/01/31;23
2020/01/31;23
2020/01/31;22,9
2020/01/31;25
2020/01/31;25,9
2020/01/31;26
2020/01/31;27,8
2020/01/31;28,9
2020/01/31;29,1
2020/01/31;28,9
2020/01/31;29,5
2020/01/31;28,3
2020/01/31;28,5
2020/01/31;28,4
2020/01/31;27,5
2020/01/31;27
2020/01/31;26,9
2020/02/01;26,6
2020/02/01;25,3
2020/02/01;25,5
2020/02/01;24,8
2020/02/01;25,2
2020/02/01;24,8
2020/02/01;24,4
2020/02/01;23,7
2020/02/01;23,4
2020/02/01;21,9
2020/02/01;24,8
2020/02/01;25,3
2020/02/01;26,1
2020/02/01;27,5
2020/02/01;27,7
2020/02/01;27,9
2020/02/01;27,6
2020/02/01;27,8
2020/02/01;28
2020/02/01;27
2020/02/01;26,1
2020/02/01;25,7
2020/02/01;25,3
2020/02/01;25,1
2020/02/02;24,9
2020/02/02;24,9
2020/02/02;24,9
2020/02/02;24,7
2020/02/02;23,3
2020/02/02;22,9
2020/02/02;22,8
2020/02/02;22,7
2020/02/02;22,2
2020/02/02;21,6
2020/02/02;23,3
2020/02/02;25,4
2020/02/02;25,8
2020/02/02;26,9
2020/02/02;28
2020/02/02;27,9
2020/02/02;26,9
2020/02/02;26,8
2020/02/02;26,3
2020/02/02;26,3
2020/02/02;26
2020/02/02;25,7
2020/02/02;25,3
2020/02/02;24,9
2020/02/03;24,4
2020/02/03;23,4
2020/02/03;23,4
2020/02/03;23,3
2020/02/03;23,1
2020/02/03;23,3
2020/02/03;24,1
2020/02/03;23,4
2020/02/03;23,1
2020/02/03;23
2020/02/03;23,1
2020/02/03;24,8
2020/02/03;25,6
2020/02/03;25,6
2020/02/03;26,4
2020/02/03;28,2
2020/02/03;28,4
2020/02/03;28,3
2020/02/03;28,5
2020/02/03;28,2
2020/02/03;28
2020/02/03;26,6
2020/02/03;25
2020/02/03;25,1
2020/02/04;24,9
2020/02/04;23
2020/02/04;23
2020/02/04;22,8
2020/02/04;22,6
2020/02/04;22,3
2020/02/04;22,1
2020/02/04;22
2020/02/04;21,9
2020/02/04;22,2
2020/02/04;22,9
2020/02/04;22,8
2020/02/04;22,1
2020/02/04;21,6
2020/02/04;21,7
2020/02/04;22,6
2020/02/04;23,4
2020/02/04;24,6
2020/02/04;24
2020/02/04;24
2020/02/04;23,7
2020/02/04;25,4
2020/02/04;24,4
2020/02/04;24,9
2020/02/05;25,1
2020/02/05;24,8
2020/02/05;24,9
2020/02/05;24,9
2020/02/05;23,7
2020/02/05;23,4
2020/02/05;23,2
2020/02/05;23,2
2020/02/05;22,9
2020/02/05;23,1
2020/02/05;23,5
2020/02/05;24
2020/02/05;24,8
2020/02/05;26,2
2020/02/05;26,3
2020/02/05;25,9
2020/02/05;26,1
2020/02/05;26,4
2020/02/05;27,5
2020/02/05;27,1
2020/02/05;25,7
2020/02/05;26
2020/02/05;25,5
2020/02/05;25,4
2020/02/06;25,4
2020/02/06;25,3
2020/02/06;24,1
2020/02/06;23,7
2020/02/06;23,8
2020/02/06;24,1
2020/02/06;23,4
2020/02/06;23,4
2020/02/06;23,5
2020/02/06;23,5
2020/02/06;24,5
2020/02/06;25,1
2020/02/06;26,4
2020/02/06;27,2
2020/02/06;26,1
2020/02/06;25,8
2020/02/06;27,7
2020/02/06;27,6
2020/02/06;28,5
2020/02/06;28
2020/02/06;24,8
2020/02/06;24,6
2020/02/06;24,3
2020/02/06;24,4
2020/02/07;23,8
2020/02/07;23,4
2020/02/07;23,5
2020/02/07;23,9
2020/02/07;23,9
2020/02/07;24
2020/02/07;24
2020/02/07;24,2
2020/02/07;24
2020/02/07;23,3
2020/02/07;24,3
2020/02/07;25,1
2020/02/07;26,6
2020/02/07;27,6
2020/02/07;28,5
2020/02/07;28,4
2020/02/07;29,1
2020/02/07;29,2
2020/02/07;29,1
2020/02/07;26,9
2020/02/07;26,5
2020/02/07;26
2020/02/07;25,1
2020/02/07;24,2
2020/02/08;24,3
2020/02/08;25,4
2020/02/08;24,4
2020/02/08;24,8
2020/02/08;24,7
2020/02/08;24,3
2020/02/08;24,8
2020/02/08;24,9
2020/02/08;25
2020/02/08;24,8
2020/02/08;25,6
2020/02/08;26,8
2020/02/08;27,6
2020/02/08;28,1
2020/02/08;28,8
2020/02/08;29,6
2020/02/08;29,1
2020/02/08;29
2020/02/08;29
2020/02/08;28,2
2020/02/08;27,7
2020/02/08;27,2
2020/02/08;26,9
2020/02/08;26,7
2020/02/09;26,5
2020/02/09;26,6
2020/02/09;26,6
2020/02/09;26,4
2020/02/09;25,8
2020/02/09;25,7
2020/02/09;25,9
2020/02/09;25,6
2020/02/09;25,8
2020/02/09;25,2
2020/02/09;26
2020/02/09;26,6
2020/02/09;28,2
2020/02/09;27,2
2020/02/09;28,2
2020/02/09;28,3
2020/02/09;24,6
2020/02/09;24,8
2020/02/09;25,1
2020/02/09;24,5
2020/02/09;25,4
2020/02/09;24,6
2020/02/09;24,3
2020/02/09;23,5
2020/02/10;24,2
2020/02/10;24,4
2020/02/10;24,3
2020/02/10;22,9
2020/02/10;22,9
2020/02/10;22,3
2020/02/10;22,2
2020/02/10;22,7
2020/02/10;23,1
2020/02/10;23,1
2020/02/10;22,7
2020/02/10;23,2
2020/02/10;24,3
2020/02/10;24
2020/02/10;24,9
2020/02/10;24,3
2020/02/10;23,7
2020/02/10;23,7
2020/02/10;23,7
2020/02/10;23,3
2020/02/10;23,7
2020/02/10;23,9
2020/02/10;23,6
2020/02/10;23,5
2020/02/11;23,3
2020/02/11;23,1
2020/02/11;22,3
2020/02/11;21,7
2020/02/11;21,2
2020/02/11;21
2020/02/11;20,6
2020/02/11;20,1
2020/02/11;19,9
2020/02/11;19,3
2020/02/11;20
2020/02/11;22,8
2020/02/11;24,7
2020/02/11;25,5
2020/02/11;25,9
2020/02/11;26,4
2020/02/11;26,5
2020/02/11;26,6
2020/02/11;26,8
2020/02/11;25,3
2020/02/11;25,4
2020/02/11;25,5
2020/02/11;23,6
2020/02/11;23,2
2020/02/12;22,4
2020/02/12;21,3
2020/02/12;21,4
2020/02/12;20,9
2020/02/12;20,6
2020/02/12;20
2020/02/12;19,9
2020/02/12;20,1
2020/02/12;20
2020/02/12;19,6
2020/02/12;19,9
2020/02/12;23,4
2020/02/12;25,2
2020/02/12;26,2
2020/02/12;25,5
2020/02/12;25,2
2020/02/12;25
2020/02/12;25,4
2020/02/12;24,2
2020/02/12;22,3
2020/02/12;21
2020/02/12;21,7
2020/02/12;22
2020/02/12;21,1
2020/02/13;20,4
2020/02/13;20,3
2020/02/13;19,7
2020/02/13;19,6
2020/02/13;19,3
2020/02/13;19,2
2020/02/13;19
2020/02/13;18,6
2020/02/13;18,4
2020/02/13;18,1
2020/02/13;19,2
2020/02/13;21,1
2020/02/13;23,7
2020/02/13;23,6
2020/02/13;26,4
2020/02/13;26,4
2020/02/13;27,2
2020/02/13;25,9
2020/02/13;26,2
2020/02/13;26,1
2020/02/13;26,1
2020/02/13;25,7
2020/02/13;25,1
2020/02/13;24,6
2020/02/14;24,5
2020/02/14;22,3
2020/02/14;22,5
2020/02/14;22,3
2020/02/14;22
2020/02/14;21,5
2020/02/14;21,5
2020/02/14;21,2
2020/02/14;20,7
2020/02/14;20,1
2020/02/14;21,6
2020/02/14;24,6
2020/02/14;26,1
2020/02/14;27,3
2020/02/14;28,5
2020/02/14;28,8
2020/02/14;28,5
2020/02/14;28,3
2020/02/14;28,1
2020/02/14;27,1
2020/02/14;26,6
2020/02/14;25,9
2020/02/14;25,7
2020/02/14;25,4
2020/02/15;25,3
2020/02/15;25,1
2020/02/15;23,9
2020/02/15;24,2
2020/02/15;23,9
2020/02/15;23,2
2020/02/15;22,9
2020/02/15;22,3
2020/02/15;21,6
2020/02/15;22
2020/02/15;23,4
2020/02/15;24,8
2020/02/15;25,4
2020/02/15;27,7
2020/02/15;28,2
2020/02/15;29,4
2020/02/15;30,7
2020/02/15;31,4
2020/02/15;30,3
2020/02/15;29
2020/02/15;28
2020/02/15;27,2
2020/02/15;26,3
2020/02/15;26,3
2020/02/16;26,2
2020/02/16;26,3
2020/02/16;26,1
2020/02/16;26
2020/02/16;25,7
2020/02/16;25,4
2020/02/16;24,9
2020/02/16;24,9
2020/02/16;24
2020/02/16;23,5
2020/02/16;25,2
2020/02/16;26,3
2020/02/16;27,6
2020/02/16;28,5
2020/02/16;28,9
2020/02/16;30,8
2020/02/16;30,4
2020/02/16;29,7
2020/02/16;30,2
2020/02/16;30,2
2020/02/16;28,7
2020/02/16;27,8
2020/02/16;27,1
2020/02/16;26,8
2020/02/17;26,8
2020/02/17;26,7
2020/02/17;26,7
2020/02/17;26,5
2020/02/17;26,2
2020/02/17;26
2020/02/17;24,5
2020/02/17;23,6
2020/02/17;24,6
2020/02/17;23,5
2020/02/17;25,2
2020/02/17;27,5
2020/02/17;28,4
2020/02/17;29
2020/02/17;30,3
2020/02/17;30,5
2020/02/17;31,4
2020/02/17;29,9
2020/02/17;30,3
2020/02/17;29,3
2020/02/17;28,1
2020/02/17;27,2
2020/02/17;27
2020/02/17;27
2020/02/18;26,9
2020/02/18;26,8
2020/02/18;26,7
2020/02/18;26,5
2020/02/18;26
2020/02/18;25,9
2020/02/18;25,6
2020/02/18;25
2020/02/18;24,5
2020/02/18;24,3
2020/02/18;25,8
2020/02/18;28
2020/02/18;29,1
2020/02/18;30,6
2020/02/18;31,3
2020/02/18;31,8
2020/02/18;32,2
2020/02/18;31
2020/02/18;30,6
2020/02/18;29,3
2020/02/18;28,8
2020/02/18;28,3
2020/02/18;28
2020/02/18;28,1
2020/02/19;28,4
2020/02/19;27,7
2020/02/19;28,4
2020/02/19;27,8
2020/02/19;28,2
2020/02/19;28,1
2020/02/19;27,3
2020/02/19;26,7
2020/02/19;25,6
2020/02/19;25,1
2020/02/19;25,7
2020/02/19;26,7
2020/02/19;27,3
2020/02/19;27,5
2020/02/19;29,2
2020/02/19;29,2
2020/02/19;29,8
2020/02/19;28,4
2020/02/19;27,7
2020/02/19;26,1
2020/02/19;26,9
2020/02/19;26,1
2020/02/19;25,9
2020/02/19;25,7
2020/02/20;25,5
2020/02/20;25,1
2020/02/20;25
2020/02/20;24,7
2020/02/20;24,5
2020/02/20;23,9
2020/02/20;24,1
2020/02/20;24
2020/02/20;23,5
2020/02/20;23,6
2020/02/20;23,7
2020/02/20;24,7
2020/02/20;27,3
2020/02/20;27,1
2020/02/20;28,6
2020/02/20;31,3
2020/02/20;29,5
2020/02/20;28,4
2020/02/20;29
2020/02/20;27,9
2020/02/20;27
2020/02/20;26,5
2020/02/20;26,5
2020/02/20;26,6
2020/02/21;26,5
2020/02/21;26,5
2020/02/21;26,5
2020/02/21;26
2020/02/21;26
2020/02/21;25
2020/02/21;24,8
2020/02/21;24,2
2020/02/21;24,1
2020/02/21;23,8
2020/02/21;23,9
2020/02/21;24
2020/02/21;23
2020/02/21;22,7
2020/02/21;23,1
2020/02/21;23
2020/02/21;23,3
2020/02/21;23
2020/02/21;22,7
2020/02/21;22,4
2020/02/21;21,9
2020/02/21;21,9
2020/02/21;21,4
2020/02/21;22,1
2020/02/22;21,4
2020/02/22;21,6
2020/02/22;21
2020/02/22;20,5
2020/02/22;20,2
2020/02/22;19,7
2020/02/22;20,1
2020/02/22;19,9
2020/02/22;19,5
2020/02/22;18,7
2020/02/22;19,6
2020/02/22;21,5
2020/02/22;21,5
2020/02/22;22,7
2020/02/22;23,2
2020/02/22;23,7
2020/02/22;24,4
2020/02/22;24,6
2020/02/22;24,6
2020/02/22;23,9
2020/02/22;23,1
2020/02/22;22,7
2020/02/22;21,8
2020/02/22;21,4
2020/02/23;21,2
2020/02/23;20,8
2020/02/23;20,2
2020/02/23;17,8
2020/02/23;18,2
2020/02/23;17,7
2020/02/23;17,5
2020/02/23;16,5
2020/02/23;15,9
2020/02/23;17,4
2020/02/23;18,6
2020/02/23;20,5
2020/02/23;21,6
2020/02/23;23,4
2020/02/23;24,8
2020/02/23;25,2
2020/02/23;25,8
2020/02/23;24,2
2020/02/23;25
2020/02/23;25,3
2020/02/23;24,7
2020/02/23;23,8
2020/02/23;23,5
2020/02/23;22,9
